id,programa,fecha_instalacion,latitud,longitud,colonia,alcaldia
5372,Postes C5,2019-07-15,19.42795,-99.16479,JUAREZ,CUAUHTEMOC
5373,Postes C5,2019-08-15,19.43073,-99.15557,JUAREZ,CUAUHTEMOC
5374,Postes C5,2019-10-15,19.42191,-99.17152,JUAREZ,CUAUHTEMOC
5375,Postes C5,2019-12-15,19.42711,-99.16714,JUAREZ,CUAUHTEMOC
5376,Postes C5,2020-01-15,19.42845,-99.15549,JUAREZ,CUAUHTEMOC
5377,Postes C5,2019-07-15,19.42476,-99.17142,JUAREZ,CUAUHTEMOC
5378,Postes C5,2019-12-15,19.42091,-99.17747,SAN MIGUEL CHAPULTEPEC II,MIGUEL HIDALGO
5379,Postes C5,2019-10-15,19.43668,-99.15681,TABACALERA,CUAUHTEMOC
5380,Postes C5,2019-10-15,19.44706,-99.15726,SANTA MARIA LA RIBERA II,CUAUHTEMOC
5381,Postes C5,2019-09-15,19.43981,-99.16717,SAN RAFAEL II,CUAUHTEMOC
5382,Postes C5,2019-04-15,19.43505,-99.16338,SAN RAFAEL II,CUAUHTEMOC
5383,Postes C5,2019-07-15,19.43366,-99.16256,CUAUHTEMOC,CUAUHTEMOC
5384,Postes C5,2019-09-15,19.4372,-99.16184,SAN RAFAEL II,CUAUHTEMOC
5385,Postes C5,2019-03-15,19.442,-99.16148,SAN RAFAEL II,CUAUHTEMOC
5386,Postes C5,2019-07-15,19.43664,-99.15978,SAN RAFAEL I,CUAUHTEMOC
5387,Postes C5,2019-07-15,19.43477,-99.16084,SAN RAFAEL I,CUAUHTEMOC
5388,Postes C5,2019-08-15,19.43794,-99.16507,SAN RAFAEL II,CUAUHTEMOC
5389,Postes C5,2019-07-15,19.44149,-99.16414,SAN RAFAEL II,CUAUHTEMOC
5390,Postes C5,2019-06-15,19.44077,-99.16073,SAN RAFAEL I,CUAUHTEMOC
5391,Postes C5,2019-09-15,19.44014,-99.16315,SAN RAFAEL II,CUAUHTEMOC
5392,Postes C5,2019-06-15,19.43662,-99.16414,SAN RAFAEL II,CUAUHTEMOC
5393,Postes C5,2019-09-15,19.4384,-99.15735,SAN RAFAEL I,CUAUHTEMOC
5394,Postes C5,2019-06-15,19.43898,-99.16348,SAN RAFAEL II,CUAUHTEMOC
5396,Postes C5,2019-05-15,19.44199,-99.16573,SAN RAFAEL II,CUAUHTEMOC
5397,Postes C5,2019-05-15,19.43881,-99.16842,TLAXPANA,MIGUEL HIDALGO
5398,Postes C5,2019-07-15,19.43953,-99.16031,SAN RAFAEL I,CUAUHTEMOC
5399,Postes C5,2019-07-15,19.43549,-99.16702,SAN RAFAEL II,CUAUHTEMOC
5400,Postes C5,2019-08-15,19.43445,-99.16475,CUAUHTEMOC,CUAUHTEMOC
5401,Postes C5,2020-01-15,19.43232,-99.15881,TABACALERA,CUAUHTEMOC
5402,Postes C5,2020-01-15,19.43387,-99.1538,TABACALERA,CUAUHTEMOC
5403,Postes C5,2019-10-15,19.43862,-99.15322,TABACALERA,CUAUHTEMOC
5404,Postes C5,2019-11-15,19.43699,-99.15403,TABACALERA,CUAUHTEMOC
5405,Postes C5,2019-09-15,19.43848,-99.15117,BUENAVISTA II,CUAUHTEMOC
5406,Postes C5,2020-01-15,19.43389,-99.15544,TABACALERA,CUAUHTEMOC
5407,Postes C5,2019-12-15,19.43306,-99.15724,TABACALERA,CUAUHTEMOC
5408,Postes C5,2019-10-15,19.43644,-99.14963,TABACALERA,CUAUHTEMOC
5409,Postes C5,2019-06-15,19.43837,-99.15509,TABACALERA,CUAUHTEMOC
5410,Postes C5,2019-11-15,19.4375,-99.15256,TABACALERA,CUAUHTEMOC
5411,Postes C5,2019-12-15,19.4381,-99.15621,TABACALERA,CUAUHTEMOC
5412,Postes C5,2019-07-15,19.43784,-99.15354,TABACALERA,CUAUHTEMOC
5413,Postes C5,2020-01-15,19.43534,-99.15437,TABACALERA,CUAUHTEMOC
5414,Postes C5,2019-09-15,19.43431,-99.15822,SAN RAFAEL I,CUAUHTEMOC
5415,Postes C5,2019-08-15,19.42136,-99.1277,ESPERANZA,CUAUHTEMOC
5416,Postes C5,2019-06-15,19.45422,-99.13033,EX HIPODROMO DE PERALVILLO,CUAUHTEMOC
5417,Postes C5,2019-09-15,19.46379,-99.15835,ATLAMPA,CUAUHTEMOC
5418,Postes C5,2019-03-15,19.45838,-99.15603,ATLAMPA,CUAUHTEMOC
5419,Postes C5,2019-10-15,19.46334,-99.15511,ATLAMPA,CUAUHTEMOC
5420,Postes C5,2019-09-15,19.45892,-99.15932,ATLAMPA,CUAUHTEMOC
5421,Postes C5,2020-01-15,19.46006,-99.15534,ATLAMPA,CUAUHTEMOC
5422,Postes C5,2019-07-15,19.462,-99.16062,TLATILCO,AZCAPOTZALCO
5423,Postes C5,2019-07-15,19.46368,-99.14662,SANTA MARIA INSURGENTES,CUAUHTEMOC
5424,Postes C5,2019-11-15,19.45807,-99.15398,ATLAMPA,CUAUHTEMOC
5425,Postes C5,2019-10-15,19.45542,-99.16099,ATLAMPA,CUAUHTEMOC
5426,Postes C5,2019-12-15,19.45449,-99.15524,SANTA MARIA LA RIBERA I,CUAUHTEMOC
5427,Postes C5,2019-09-15,19.45962,-99.16227,ATLAMPA,CUAUHTEMOC
5428,Postes C5,2019-09-15,19.45294,-99.14705,NONOALCO-TLATELOLCO (U HAB) I,CUAUHTEMOC
5429,Postes C5,2019-04-15,19.45552,-99.12984,EX HIPODROMO DE PERALVILLO,CUAUHTEMOC
5430,Postes C5,2019-05-15,19.46051,-99.14015,PERALVILLO I,CUAUHTEMOC
5431,Postes C5,2019-12-15,19.45554,-99.13828,EX HIPODROMO DE PERALVILLO,CUAUHTEMOC
5432,Postes C5,2019-12-15,19.45557,-99.13494,EX HIPODROMO DE PERALVILLO,CUAUHTEMOC
5433,Postes C5,2019-09-15,19.45443,-99.13383,EX HIPODROMO DE PERALVILLO,CUAUHTEMOC
5434,Postes C5,2019-06-15,19.45817,-99.13125,PERALVILLO II,CUAUHTEMOC
5435,Postes C5,2019-05-15,19.45758,-99.13686,EX HIPODROMO DE PERALVILLO,CUAUHTEMOC
5436,Postes C5,2019-11-15,19.42644,-99.1422,DOCTORES I,CUAUHTEMOC
5437,Postes C5,2019-05-15,19.45414,-99.13155,EX HIPODROMO DE PERALVILLO,CUAUHTEMOC
5438,Postes C5,2019-08-15,19.45655,-99.13562,EX HIPODROMO DE PERALVILLO,CUAUHTEMOC
5439,Postes C5,2019-11-15,19.43314,-99.1326,CENTRO IV,CUAUHTEMOC
5440,Postes C5,2019-11-15,19.45513,-99.12559,FELIPE PESCADOR,CUAUHTEMOC
5441,Postes C5,2019-11-15,19.45383,-99.12634,FELIPE PESCADOR,CUAUHTEMOC
5443,Postes C5,2019-08-15,19.42521,-99.15548,ROMA NORTE II,CUAUHTEMOC
5444,Postes C5,2019-11-15,19.45273,-99.12734,FELIPE PESCADOR,CUAUHTEMOC
5445,Postes C5,2019-10-15,19.45474,-99.12756,NA,NA
5446,Postes C5,2019-10-15,19.45556,-99.12736,NA,NA
5447,Postes C5,2019-10-15,19.45492,-99.12832,NA,NA
5448,Postes C5,2019-10-15,19.43022,-99.15338,JUAREZ,CUAUHTEMOC
5449,Postes C5,2019-11-15,19.45361,-99.12786,NA,NA
5450,Postes C5,2019-11-15,19.45303,-99.12897,FELIPE PESCADOR,CUAUHTEMOC
5451,Postes C5,2019-08-15,19.45596,-99.12394,FELIPE PESCADOR,CUAUHTEMOC
5452,Postes C5,2019-07-15,19.46242,-99.12963,PERALVILLO II,CUAUHTEMOC
5453,Postes C5,2019-10-15,19.4574,-99.12913,PERALVILLO II,CUAUHTEMOC
5454,Postes C5,2019-08-15,19.46027,-99.1378,PERALVILLO I,CUAUHTEMOC
5455,Postes C5,2019-11-15,19.45935,-99.12612,VALLE GOMEZ,CUAUHTEMOC
5456,Postes C5,2019-07-15,19.45943,-99.12831,PERALVILLO II,CUAUHTEMOC
5457,Postes C5,2019-07-15,19.46119,-99.13124,PERALVILLO II,CUAUHTEMOC
5458,Postes C5,2019-08-15,19.45938,-99.13452,PERALVILLO II,CUAUHTEMOC
5459,Postes C5,2019-07-15,19.46308,-99.13378,PERALVILLO I,CUAUHTEMOC
5460,Postes C5,2019-10-15,19.46359,-99.13629,PERALVILLO I,CUAUHTEMOC
5461,Postes C5,2019-06-15,19.46375,-99.13995,PERALVILLO I,CUAUHTEMOC
5462,Postes C5,2019-09-15,19.45734,-99.12487,VALLE GOMEZ,CUAUHTEMOC
5465,Postes C5,2019-10-15,19.46047,-99.12924,PERALVILLO II,CUAUHTEMOC
5466,Postes C5,2019-10-15,19.40221,-99.16991,HIPODROMO II,CUAUHTEMOC
5467,Postes C5,2019-07-15,19.45798,-99.12666,VALLE GOMEZ,CUAUHTEMOC
5468,Postes C5,2019-07-15,19.46094,-99.14048,PERALVILLO I,CUAUHTEMOC
5469,Postes C5,2019-08-15,19.46312,-99.14164,SAN SIMON TOLNAHUAC,CUAUHTEMOC
5470,Postes C5,2019-07-15,19.46164,-99.13882,PERALVILLO I,CUAUHTEMOC
5471,Postes C5,2019-09-15,19.46034,-99.1389,PERALVILLO I,CUAUHTEMOC
5472,Postes C5,2019-05-15,19.46296,-99.13746,PERALVILLO I,CUAUHTEMOC
5474,Postes C5,2019-08-15,19.45625,-99.14478,SAN SIMON TOLNAHUAC,CUAUHTEMOC
5475,Postes C5,2019-08-15,19.45863,-99.14285,SAN SIMON TOLNAHUAC,CUAUHTEMOC
5476,Postes C5,2019-04-15,19.46023,-99.14245,SAN SIMON TOLNAHUAC,CUAUHTEMOC
5477,Postes C5,2019-08-15,19.4586,-99.14457,SAN SIMON TOLNAHUAC,CUAUHTEMOC
5478,Postes C5,2019-08-15,19.46041,-99.14383,SAN SIMON TOLNAHUAC,CUAUHTEMOC
5479,Postes C5,2019-07-15,19.45932,-99.14173,SAN SIMON TOLNAHUAC,CUAUHTEMOC
5480,Postes C5,2019-04-15,19.39555,-99.1893,OCHO DE AGOSTO,ALVARO OBREGON
5481,Postes C5,2019-03-15,19.39698,-99.18106,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ
5482,Postes C5,2019-10-15,19.37738,-99.18226,EXTREMADURA INSURGENTES,BENITO JUAREZ
5483,Postes C5,2019-07-15,19.36844,-99.18522,SAN JOSE INSURGENTES,BENITO JUAREZ
5484,Postes C5,2019-04-15,19.3912,-99.18386,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ
5485,Postes C5,2019-06-15,19.38093,-99.17823,NOCHE BUENA,BENITO JUAREZ
5486,Postes C5,2019-09-15,19.37699,-99.18074,EXTREMADURA INSURGENTES,BENITO JUAREZ
5487,Postes C5,2019-10-15,19.3782,-99.17767,EXTREMADURA INSURGENTES,BENITO JUAREZ
5488,Postes C5,2019-07-15,19.39106,-99.18195,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ
5489,Postes C5,2019-03-15,19.38221,-99.17887,CIUDAD DE LOS DEPORTES,BENITO JUAREZ
5490,Postes C5,2019-05-15,19.38625,-99.18439,SAN PEDRO DE LOS  PINOS,BENITO JUAREZ
5491,Postes C5,2019-06-15,19.38439,-99.178,CIUDAD DE LOS DEPORTES,BENITO JUAREZ
5492,Postes C5,2019-04-15,19.38595,-99.17674,"NAPOLES (AMPL)",BENITO JUAREZ
5493,Postes C5,2019-12-15,19.3984,-99.1708,DEL VALLE I,BENITO JUAREZ
5494,Postes C5,2019-03-15,19.39632,-99.14472,ALAMOS II,BENITO JUAREZ
5495,Postes C5,2019-12-15,19.35935,-99.17176,DEL CARMEN,COYOACAN
5496,Postes C5,2019-07-15,19.39677,-99.16327,DEL VALLE I,BENITO JUAREZ
5497,Postes C5,2019-10-15,19.38839,-99.17189,DEL VALLE III,BENITO JUAREZ
5498,Postes C5,2019-10-15,19.39103,-99.16478,DEL VALLE II,BENITO JUAREZ
5499,Postes C5,2019-05-15,19.37163,-99.13671,SAN ANDRES TETEPILCO (PBLO),IZTAPALAPA
5500,Postes C5,2019-06-15,19.3867,-99.16497,DEL VALLE III,BENITO JUAREZ
5501,Postes C5,2019-06-15,19.37669,-99.17817,EXTREMADURA INSURGENTES,BENITO JUAREZ
5502,Postes C5,2019-10-15,19.37166,-99.17944,ACTIPAN,BENITO JUAREZ
5503,Postes C5,2019-08-15,19.37335,-99.17767,ACTIPAN,BENITO JUAREZ
5504,Postes C5,2019-12-15,19.37028,-99.18024,INSURGENTES MIXCOAC,BENITO JUAREZ
5505,Postes C5,2019-11-15,19.36416,-99.18193,CREDITO CONSTRUCTOR,BENITO JUAREZ
5506,Postes C5,2020-02-15,19.36225,-99.18298,SAN JOSE INSURGENTES,BENITO JUAREZ
5507,Postes C5,2019-09-15,19.36021,-99.17128,XOCO,BENITO JUAREZ
5508,Postes C5,2019-06-15,19.40011,-99.15727,"NARVARTE I",BENITO JUAREZ
5509,Postes C5,2019-08-15,19.39022,-99.15292,"NARVARTE V",BENITO JUAREZ
5510,Postes C5,2019-04-15,19.36294,-99.14152,PORTALES ORIENTE,BENITO JUAREZ
5511,Postes C5,2019-08-15,19.39872,-99.132,MODERNA,BENITO JUAREZ
5512,Postes C5,2019-07-15,19.39582,-99.14137,ALAMOS II,BENITO JUAREZ
5513,Postes C5,2019-06-15,19.4,-99.13731,ALAMOS I,BENITO JUAREZ
5514,Postes C5,2019-11-15,19.40373,-99.14871,ATENOR SALAS,BENITO JUAREZ
5515,Postes C5,2019-05-15,19.39514,-99.15698,"NARVARTE III",BENITO JUAREZ
5516,Postes C5,2019-06-15,19.40208,-99.1477,"NARVARTE I",BENITO JUAREZ
5517,Postes C5,2019-08-15,19.38921,-99.15674,"NARVARTE III",BENITO JUAREZ
5519,Postes C5,2019-04-15,19.38016,-99.14855,INDEPENDENCIA,BENITO JUAREZ
5520,Postes C5,2019-04-15,19.38175,-99.1479,PERIODISTA FRANCISCO ZARCO,BENITO JUAREZ
5521,Postes C5,2019-06-15,19.39866,-99.13829,ALAMOS I,BENITO JUAREZ
5522,Postes C5,2019-08-15,19.38036,-99.14506,INDEPENDENCIA,BENITO JUAREZ
5523,Postes C5,2019-06-15,19.37573,-99.14099,SAN SIMON TICUMAC,BENITO JUAREZ
5524,Postes C5,2019-08-15,19.3782,-99.14178,INDEPENDENCIA,BENITO JUAREZ
5525,Postes C5,2019-07-15,19.38311,-99.14156,AMERICAS UNIDAS-DEL LAGO,BENITO JUAREZ
5526,Postes C5,2019-06-15,19.38614,-99.14965,"NARVARTE VI",BENITO JUAREZ
5527,Postes C5,2019-04-15,19.38645,-99.13885,VILLA DE CORTES,BENITO JUAREZ
5528,Postes C5,2019-05-15,19.38837,-99.13913,POSTAL,BENITO JUAREZ
5529,Postes C5,2019-06-15,19.38897,-99.14512,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ
5530,Postes C5,2019-06-15,19.38863,-99.14246,NIOS HEROES DE CHAPULTEPEC,BENITO JUAREZ
5531,Postes C5,2019-10-15,19.38999,-99.14405,MIGUEL ALEMAN,BENITO JUAREZ
5533,Postes C5,2019-09-15,19.3926,-99.14453,POSTAL,BENITO JUAREZ
5534,Postes C5,2019-07-15,19.39535,-99.13806,ALAMOS II,BENITO JUAREZ
5535,Postes C5,2019-06-15,19.399,-99.14055,ALAMOS I,BENITO JUAREZ
5536,Postes C5,2019-05-15,19.4028,-99.13678,ALAMOS I,BENITO JUAREZ
5537,Postes C5,2019-04-15,19.40292,-99.13835,ALAMOS I,BENITO JUAREZ
5538,Postes C5,2019-06-15,19.3734,-99.13882,ZACAHUITZCO,BENITO JUAREZ
5539,Postes C5,2019-07-15,19.37601,-99.14735,SAN SIMON TICUMAC,BENITO JUAREZ
5540,Postes C5,2019-07-15,19.37577,-99.14506,SAN SIMON TICUMAC,BENITO JUAREZ
5541,Postes C5,2019-06-15,19.3708,-99.14119,ALBERT,BENITO JUAREZ
5542,Postes C5,2019-05-15,19.37244,-99.14374,SAN SIMON TICUMAC,BENITO JUAREZ
5543,Postes C5,2019-08-15,19.37211,-99.14155,SAN SIMON TICUMAC,BENITO JUAREZ
5544,Postes C5,2019-06-15,19.36093,-99.14994,PORTALES IV,BENITO JUAREZ
5545,Postes C5,2019-08-15,19.36409,-99.14224,PORTALES ORIENTE,BENITO JUAREZ
5546,Postes C5,2019-05-15,19.37035,-99.15665,STA CRUZ ATOYAC,BENITO JUAREZ
5547,Postes C5,2019-08-15,19.36196,-99.16076,GENERAL PEDRO MARIA ANAYA,BENITO JUAREZ
5548,Postes C5,2019-09-15,19.35798,-99.15276,PORTALES IV,BENITO JUAREZ
5549,Postes C5,2019-07-15,19.35994,-99.15012,PORTALES IV,BENITO JUAREZ
5550,Postes C5,2019-04-15,19.3574,-99.14458,PORTALES IV,BENITO JUAREZ
5551,Postes C5,2019-06-15,19.36162,-99.14321,PORTALES III,BENITO JUAREZ
5552,Postes C5,2019-07-15,19.3966,-99.13434,MODERNA,BENITO JUAREZ
5553,Postes C5,2019-08-15,19.38949,-99.13455,IZTACCIHUATL,BENITO JUAREZ
5554,Postes C5,2019-07-15,19.39157,-99.13809,IZTACCIHUATL,BENITO JUAREZ
5555,Postes C5,2019-08-15,19.39136,-99.13542,IZTACCIHUATL,BENITO JUAREZ
5556,Postes C5,2019-09-15,19.39124,-99.13237,SAN PEDRO IZTACALCO,IZTACALCO
5557,Postes C5,2019-06-15,19.38185,-99.13453,MILITAR MARTE,IZTACALCO
5558,Postes C5,2019-06-15,19.35794,-99.14345,ERMITA,BENITO JUAREZ
5559,Postes C5,2019-05-15,19.28456,-99.05356,VILLA CENTROAMERICANA (U HAB),TLAHUAC
5560,Postes C5,2019-05-15,19.28778,-99.05129,MIGUEL HIDALGO,TLAHUAC
5561,Postes C5,2019-11-15,19.28771,-99.03547,LA CONCHITA II,TLAHUAC
5562,Postes C5,2019-11-15,19.28296,-99.03088,TEMPILULI,TLAHUAC
5563,Postes C5,2019-09-15,19.30952,-99.05592,SAN LORENZO TEZONCO (PBLO),IZTAPALAPA
5564,Postes C5,2019-12-15,19.28683,-99.0364,LA CONCHITA I,TLAHUAC
5565,Postes C5,2019-12-15,19.29145,-99.00399,SELENE 1a SECC,TLAHUAC
5566,Postes C5,2019-09-15,19.30901,-99.04621,UNIDADES HABITACIONALES DE SANTA ANA PONIENTE I,TLAHUAC
5567,Postes C5,2019-09-15,19.30064,-99.05058,LA NOPALERA,TLAHUAC
5568,Postes C5,2019-12-15,19.29568,-99.05708,LA TURBA,TLAHUAC
5569,Postes C5,2019-10-15,19.29453,-99.058,LA TURBA,TLAHUAC
5570,Postes C5,2019-12-15,19.29511,-99.05754,LA TURBA,TLAHUAC
5571,Postes C5,2019-11-15,19.29332,-99.05769,DEL MAR NORTE,TLAHUAC
5572,Postes C5,2019-12-15,19.24147,-98.99608,SAN JUAN IXTAYOPAN (PBLO),TLAHUAC
5573,Postes C5,2019-09-15,19.30009,-99.04627,SANTIAGO ZAPOTITLAN (PBLO),TLAHUAC
5574,Postes C5,2019-08-15,19.28909,-99.05508,AGRICOLA METROPOLITANA,TLAHUAC
5575,Postes C5,2019-10-15,19.29211,-99.06215,CANANEA (U HAB),IZTAPALAPA
5576,Postes C5,2019-10-15,19.28975,-99.06425,DEL MAR SUR,TLAHUAC
5577,Postes C5,2019-08-15,19.28752,-99.06116,DEL MAR SUR,TLAHUAC
5578,Postes C5,2019-10-15,19.28732,-99.06669,DEL MAR SUR,TLAHUAC
5579,Postes C5,2019-10-15,19.28444,-99.06834,DEL MAR SUR,TLAHUAC
5580,Postes C5,2019-12-15,19.28013,-99.0597,SAN GREGORIO ATLAPULCO (PBLO),XOCHIMILCO
5581,Postes C5,2019-11-15,19.27581,-98.99211,SAN JOSE,TLAHUAC
5582,Postes C5,2019-12-15,19.30296,-99.05621,LOS OLIVOS,TLAHUAC
5583,Postes C5,2019-08-15,19.29508,-99.02065,SAN FRANCISCO TLALTENCO (PBLO),TLAHUAC
5584,Postes C5,2019-10-15,19.29572,-99.02953,LA CONCHITA II,TLAHUAC
5585,Postes C5,2019-10-15,19.294,-99.03448,LA CONCHITA II,TLAHUAC
5586,Postes C5,2019-11-15,19.2922,-99.03449,LA CONCHITA II,TLAHUAC
5587,Postes C5,2020-01-15,19.28205,-99.03954,LA CONCHITA I,TLAHUAC
5588,Postes C5,2019-12-15,19.31421,-99.04191,LA ESTACION,TLAHUAC
5589,Postes C5,2019-11-15,19.29912,-99.04,SANTIAGO ZAPOTITLAN (PBLO),TLAHUAC
5590,Postes C5,2019-11-15,19.31264,-99.04323,LA ESTACION,TLAHUAC
5591,Postes C5,2019-12-15,19.30999,-99.04303,LA ESTACION,TLAHUAC
5592,Postes C5,2019-11-15,19.26577,-98.99935,SAN PEDRO TLAHUAC (PBLO),TLAHUAC
5593,Postes C5,2019-11-15,19.30803,-99.04217,LA ESTACION,TLAHUAC
5594,Postes C5,2019-10-15,19.30797,-99.04463,UNIDADES HABITACIONALES DE SANTA ANA PONIENTE II,TLAHUAC
5595,Postes C5,2019-05-15,19.29758,-99.04676,MIGUEL HIDALGO,TLAHUAC
5596,Postes C5,2019-10-15,19.30036,-99.05568,LOS OLIVOS,TLAHUAC
5597,Postes C5,2019-10-15,19.29923,-99.05491,LA NOPALERA,TLAHUAC
5598,Postes C5,2019-11-15,19.29209,-99.02958,LA CONCHITA II,TLAHUAC
5599,Postes C5,2019-05-15,19.29819,-99.05007,MIGUEL HIDALGO,TLAHUAC
5600,Postes C5,2019-10-15,19.29788,-99.05295,LA NOPALERA,TLAHUAC
5601,Postes C5,2019-12-15,19.29552,-99.04155,LA CONCHITA I,TLAHUAC
5602,Postes C5,2019-12-15,19.29617,-99.05235,LA NOPALERA,TLAHUAC
5603,Postes C5,2019-08-15,19.29695,-99.05529,LA NOPALERA,TLAHUAC
5604,Postes C5,2019-10-15,19.28216,-99.06442,DEL MAR SUR,TLAHUAC
5605,Postes C5,2019-08-15,19.29478,-99.0541,LA NOPALERA,TLAHUAC
5606,Postes C5,2019-10-15,19.29178,-99.05527,AGRICOLA METROPOLITANA,TLAHUAC
5607,Postes C5,2020-01-15,19.31298,-99.04058,LA ESTACION,TLAHUAC
5608,Postes C5,2019-10-15,19.30052,-99.06051,LOS OLIVOS,TLAHUAC
5609,Postes C5,2019-05-15,19.29008,-99.04547,MIGUEL HIDALGO OTE,TLAHUAC
5610,Postes C5,2019-08-15,19.29793,-99.05763,LA TURBA,TLAHUAC
5611,Postes C5,2019-07-15,19.29445,-99.06199,GRANJAS CABRERA,TLAHUAC
5612,Postes C5,2019-04-15,19.29798,-99.04188,LA CONCHITA I,TLAHUAC
5613,Postes C5,2019-10-15,19.30308,-99.03713,SANTIAGO ZAPOTITLAN (PBLO),TLAHUAC
5614,Postes C5,2019-05-15,19.29622,-99.04734,MIGUEL HIDALGO,TLAHUAC
5615,Postes C5,2019-05-15,19.29588,-99.04844,MIGUEL HIDALGO,TLAHUAC
5616,Postes C5,2019-05-15,19.29292,-99.04591,MIGUEL HIDALGO OTE,TLAHUAC
5617,Postes C5,2019-05-15,19.29176,-99.04623,MIGUEL HIDALGO OTE,TLAHUAC
5618,Postes C5,2019-05-15,19.29062,-99.04082,LA CONCHITA I,TLAHUAC
5619,Postes C5,2019-05-15,19.29089,-99.04661,MIGUEL HIDALGO OTE,TLAHUAC
5620,Postes C5,2019-05-15,19.29027,-99.04725,MIGUEL HIDALGO,TLAHUAC
5621,Postes C5,2019-08-15,19.28691,-99.04024,LA CONCHITA I,TLAHUAC
5622,Postes C5,2019-09-15,19.28734,-99.04966,MIGUEL HIDALGO,TLAHUAC
5623,Postes C5,2019-11-15,19.28505,-99.04018,LA DRAGA,TLAHUAC
5624,Postes C5,2019-10-15,19.29838,-99.03702,SANTIAGO ZAPOTITLAN (PBLO),TLAHUAC
5625,Postes C5,2019-09-15,19.30039,-99.02386,LOPEZ PORTILLO,TLAHUAC
5626,Postes C5,2019-12-15,19.3116,-99.03727,SAN MIGUEL ZAPOTITLA,TLAHUAC
5627,Postes C5,2019-09-15,19.31185,-99.03744,SAN MIGUEL ZAPOTITLA,TLAHUAC
5628,Postes C5,2019-11-15,19.30792,-99.03964,SAN MIGUEL ZAPOTITLA,TLAHUAC
5629,Postes C5,2019-09-15,19.30975,-99.03829,SAN MIGUEL ZAPOTITLA,TLAHUAC
5630,Postes C5,2019-12-15,19.36871,-99.20459,LOMAS DE PLATEROS (U HAB) I,ALVARO OBREGON
5631,Postes C5,2019-04-15,19.36775,-99.20506,LOMAS DE PLATEROS (U HAB) I,ALVARO OBREGON
5632,Postes C5,2019-06-15,19.36927,-99.22037,OLIVAR DEL CONDE 2DA SECCION II,ALVARO OBREGON
5633,Postes C5,2019-10-15,19.36528,-99.20751,MERCED GOMEZ,ALVARO OBREGON
5634,Postes C5,2019-04-15,19.36626,-99.20195,MERCED GOMEZ,ALVARO OBREGON
5635,Postes C5,2019-03-15,19.36635,-99.20647,MERCED GOMEZ,ALVARO OBREGON
5636,Postes C5,2020-01-15,19.36635,-99.24765,JALALPA EL GRANDE,ALVARO OBREGON
5637,Postes C5,2020-01-15,19.35961,-99.2542,SANTA LUCIA,ALVARO OBREGON
5638,Postes C5,2020-01-15,19.35526,-99.25747,SANTA LUCIA,ALVARO OBREGON
5639,Postes C5,2019-12-15,19.37725,-99.23029,2DA  JALALPA TEPITO (AMPL),ALVARO OBREGON
5640,Postes C5,2019-10-15,19.35605,-99.23918,PRADOS LA PROVIDENCIA,ALVARO OBREGON
5641,Postes C5,2019-10-15,19.36345,-99.24048,LA ARAA,ALVARO OBREGON
5642,Postes C5,2020-01-15,19.35327,-99.24456,BOSQUES DE TARANGO,ALVARO OBREGON
5643,Postes C5,2019-04-15,19.35625,-99.24462,LLANO REDONDO,ALVARO OBREGON
5644,Postes C5,2019-03-15,19.35173,-99.2173,LAS AGUILAS (AMPL),ALVARO OBREGON
5645,Postes C5,2019-05-15,19.35967,-99.20316,LAS AGUILAS,ALVARO OBREGON
5646,Postes C5,2019-07-15,19.33719,-99.25305,VILLA VERDUN,ALVARO OBREGON
5647,Postes C5,2019-04-15,19.33895,-99.24088,ALCANTARILLA,ALVARO OBREGON
5648,Postes C5,2019-12-15,19.35754,-99.21338,ALPES (AMPL),ALVARO OBREGON
5649,Postes C5,2019-09-15,19.34758,-99.20807,LA HERRADURA,ALVARO OBREGON
5650,Postes C5,2019-06-15,19.35888,-99.20318,LAS AGUILAS,ALVARO OBREGON
5651,Postes C5,2019-04-15,19.35781,-99.19997,LAS AGUILAS,ALVARO OBREGON
5652,Postes C5,2019-06-15,19.33998,-99.20114,PROGRESO TIZAPAN,ALVARO OBREGON
5653,Postes C5,2019-07-15,19.3427,-99.24425,LOMAS DE GUADALUPE,ALVARO OBREGON
5654,Postes C5,2019-05-15,19.34557,-99.23837,LOMAS DE LAS AGUILAS,ALVARO OBREGON
5655,Postes C5,2019-08-15,19.32385,-99.26352,LOMAS DE LA ERA,ALVARO OBREGON
5656,Postes C5,2019-09-15,19.32333,-99.25796,LOMAS DE LOS CEDROS,ALVARO OBREGON
5657,Postes C5,2019-07-15,19.33028,-99.25757,SAN BARTOLO AMEYALCO (PBLO),ALVARO OBREGON
5658,Postes C5,2019-08-15,19.34333,-99.25721,LOMAS DE AXOMIATLA,ALVARO OBREGON
5659,Postes C5,2019-06-15,19.36341,-99.19574,ALPES,ALVARO OBREGON
5660,Postes C5,2019-04-15,19.35723,-99.21102,ALPES (AMPL),ALVARO OBREGON
5661,Postes C5,2019-09-15,19.33633,-99.24953,OLIVAR DE LOS PADRES,ALVARO OBREGON
5662,Postes C5,2019-07-15,19.33769,-99.21943,OLIVAR DE LOS PADRES,ALVARO OBREGON
